"COMPUTER_NAME","TYPE","LAST_WRITE_TIME","HIVE","KEY_PATH","ATTR_NAME","REG_TYPE","ATTR_TYPE","ATTR_DATA"
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\sdk\samples\remmon\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\srcsrv\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\inc\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\lib\x64\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\symproxy\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\themes\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\Windows Kits\8.1\Debuggers\x86\triage\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Debugging Tools for Windows (X86)\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\","VALUE","REG_SZ","1"
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\","VALUE","REG_SZ","1"
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Headers\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\BITS\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\COM\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\COM\.Disabled\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\CoreAudio\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\Debugger\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\Direct2D\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectComposition\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectDraw\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectInput\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectShow\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectSound\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectWrite\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\10\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\11\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\11\D3DX\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\8\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\9\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DirectX\DXGI\","VALUE","REG_SZ",""
"JCLARK-E6430","installer_folder","2014-01-24 21:43:31","HKEY_LOCAL_MACHINE","Software\Microsoft\Windows\CurrentVersion\Installer\Folders","C:\Program Files\rohitab.com\API Monitor\API\Interfaces\DTC\","VALUE","REG_SZ",""
